ParkID,Park_Name,Address,Zip,Park_State,Borough,Park_Desig,Park_Owner,FIPS,Census,HVI,SVI,FLOOD_COUNT,2020_SW,2020_SS,2050_SW,2050_SS,2080_SW,2100_SS,HPL_PARKS,HPL_LOGO,HPL_LINK,SUM_TOTPOP_10MIN,SUM_KIDS_10MIN,SUM_YOUNGP_10MIN,SUM_SENIOR_10MIN,SUM_HHILOW_10MIN,SUM_HHIMED_10MIN,SUM_HHIHIG_10MIN,SUM_TOTHHS_10MIN,SUM_WHITE_10MIN,SUM_BLACK_10MIN,SUM_AMERIN_10MIN,SUM_ASIAN_10MIN,SUM_PACIFI_10MIN,SUM_OTHRAC_10MIN,SUM_RACE2U_10MIN,SUM_HISP_S_10MIN,Park_Local,Park_Sourc
3651000-0621,The Amazing Garden,265 COLUMBIA STREET,11231,New York,Brooklyn,LP,CITY,36047005100,5100,1,0.12,1,,,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,13547,2657,9319,1520,635,993,4180,5825,9479,490,4,803,1,74,825,1770,New York City,City of New York
3651000-0620,Human Compass Garden,207 COLUMBIA STREET,11231,New York,Brooklyn,LP,CITY,36047005100,5100,1,0.12,2,,X,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,14365,2831,9764,1710,609,917,4608,6173,10411,361,10,910,1,81,886,1580,New York City,City of New York
3651000-2324,South Brooklyn Children'S Garden, ,11231,New York,Brooklyn,LP,CITY,36047005100,5100,1,0.12,2,,X,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,13220,2618,8998,1554,554,861,4240,5677,9529,348,9,847,1,77,828,1488,New York City,City of New York
3651000-0612,Mother Cabrini Park,45 PRESIDENT STREET,11231,New York,Brooklyn,LP,CITY,36047005100,5100,1,0.12,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10095,2023,6951,1101,481,758,3069,4316,6896,406,4,627,1,56,634,1423,NYS Dept. of Environmental Conservation,City of New York
3651000-2473,Strip (Hicks), ,11231,New York,Brooklyn,LP,CITY,36047005100,5100,1,0.12,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York City,City of New York
3651000-0622,The Backyard,71 HAMILTON AVENUE,11231,New York,Brooklyn,LP,CITY,36047005100,5100,1,0.12,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10273,2024,7109,1120,680,814,2896,4400,6540,689,2,580,2,62,611,1721,New York City,City of New York
3651000-2296,Dimattina Playground, ,11231,New York,Brooklyn,LP,CITY,36047005100,5100,1,0.12,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,21616,4282,14698,2590,2031,1382,5966,9405,13484,1762,5,1318,1,118,1198,3601,New York City,City of New York
3651000-1569,Court Square Park, ,11101,New York,Queens,LP,CITY,36081001901,1901,2,0.13,1,,,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,19551,2672,14185,2701,1262,1570,7605,10442,7185,800,3,7995,3,209,870,2461,New York City,City of New York
3651000-1511,Rafferty Triangle, ,11101,New York,Queens,LP,CITY,36081001901,1901,2,0.13,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,20642,2789,15056,2809,1370,1777,7928,11078,7365,878,2,8692,4,205,893,2575,New York City,City of New York
3651000-0019,Carl Schurz Park,97 EAST END AVENUE,10128,New York,Manhattan,LP,CITY,36061013601,13601,1,0.13,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,59764,8850,40219,10699,4969,7272,20396,32645,43047,1890,22,6305,9,368,2460,5616,NYS Dept. of Environmental Conservation,City of New York
3651000-2210,Nyc Open Space 116, ,10044,New York,Manhattan,LP,CITY,36061013601,23802,1,0.13,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,3681,376,2596,709,244,244,851,1338,1120,495,99,1167,65,28,163,546,New York City,City of New York
3651000-1720,Trust Triangle, ,11234,New York,Brooklyn,LP,CITY,36047065200,65200,3,0.13,2,,,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,14712,3447,8736,2534,889,1271,2630,4805,5365,4789,13,1959,0,165,676,1704,New York City,City of New York
3651000-2095,P.S. 207,4001 FILLMORE AVENUE,11234,New York,Brooklyn,LP,CITY,36047065200,65200,3,0.13,4,X,,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,13976,3417,8017,2551,778,1182,2670,4631,7123,2545,10,2085,0,137,528,1511,New York City,City of New York
3651000-1608,Hook Creek Park, ,11422,New York,Queens,LCA,CITY,36059411301,66403,4,0.13,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,689,142,433,116,28,50,73,153,69,400,0,17,0,10,51,142,New York City,City of New York
3651000-1685,Vernon Mall, ,11101,New York,Queens,LP,CITY,36081000701,701,2,0.14,2,,X,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18293,2234,14017,2042,923,1272,6901,9096,9239,536,4,4779,1,298,945,2471,New York City,City of New York
3651000-0953,Bridge And Tunnel Park, ,11101,New York,Queens,LP,CITY,36081000701,701,2,0.14,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,14054,1758,10745,1551,776,998,5119,6896,6842,427,4,3762,1,161,737,2096,New York City,City of New York
3651000-0430,Andrews Grove,5-32 49 AVENUE,11101,New York,Queens,LP,CITY,36081000701,701,2,0.14,3,,X,,X,,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18506,2262,14173,2077,930,1285,7021,9240,9414,531,4,4822,1,322,948,2450,New York City,City of New York
3651000-1806,Old Hickory Park, ,11101,New York,Queens,LP,CITY,36081000701,701,2,0.14,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15687,1914,12079,1694,802,1106,5850,7760,7857,457,4,4119,1,218,814,2199,New York City,City of New York
3651000-1577,225 Street Malls, ,11413,New York,Queens,LP,CITY,36081063000,64600,4,0.14,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18266,3954,10853,3456,988,1440,3231,5659,246,15181,59,165,2,233,955,1381,New York City,City of New York
3651000-0793,Boerum Park,364 WARREN STREET,11201,New York,Brooklyn,LP,CITY,36047006901,6901,1,0.15,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,31657,6103,21384,4138,2726,2066,9372,14218,18606,3366,15,2608,3,209,1768,4922,New York City,City of New York
3651000-2513, Bloesser's Pond,Palmieri Ln,10309,New York,Staten Island,SCA,ST,36085019800,19800,1,0.15,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1926,423,1161,333,78,124,454,666,1650,11,1,79,0,0,19,139,New York City,City of New York
3651000-2495, Butler Manor Woods,Butler Blvd,10309,New York,Staten Island,SCA,ST,36085019800,19800,1,0.15,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,2319,534,1473,310,184,140,491,821,1964,16,0,57,0,4,42,206,New York City,City of New York
3651000-2435,North Mount Loretto, ,10309,New York,Staten Island,SRMA,ST,36085019800,19800,1,0.15,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,2603,645,1610,342,174,136,592,908,2158,18,1,87,0,9,46,257,New York City,City of New York
3651000-2504,Mount Loretto Unique Area,Hylan Blvd,10309,New York,Staten Island,SCA,ST,36085019800,19800,1,0.15,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,2622,599,1644,378,178,158,574,919,2224,22,0,71,0,3,39,223,New York City,City of New York
3651000-1905,Long Pond Park, ,10309,New York,Staten Island,LCA,CITY,36085019800,19800,1,0.15,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,5359,1302,3367,677,422,303,1151,1893,4458,30,2,144,0,16,107,530,New York City,City of New York
3651000-2505,Lemon Creek,Bayview Ave,10309,New York,Staten Island,SCA,ST,36085019800,19800,1,0.15,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,5161,1146,3089,920,239,336,1206,1784,4310,26,1,283,0,17,101,404,New York City,City of New York
3651000-0476,Prescott Playground,1270 HYLAN BOULEVARD,10312,New York,Staten Island,LP,CITY,36085019800,19800,1,0.15,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1012,205,623,180,70,58,219,355,800,7,0,73,0,1,25,96,New York City,City of New York
3651000-2242,Nyc Open Space 226, ,10309,New York,Staten Island,LP,CITY,36085019800,19800,1,0.15,4,X,,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1858,423,1169,268,124,109,410,654,1577,20,0,46,0,2,28,163,New York City,City of New York
3651000-0014,Lemon Creek Park,91 TRENTON COURT,10309,New York,Staten Island,LP,CITY,36085019800,19800,1,0.15,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,3675,780,2233,656,187,247,842,1281,3063,22,1,198,0,6,61,302,New York City,City of New York
3651000-1486,Hybrid Oak Woods Park, ,10307,New York,Staten Island,LCA,CITY,36085024402,24402,1,0.15,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,2330,545,1479,299,197,162,478,844,1963,7,1,61,0,6,43,219,New York City,City of New York
3651000-0346,Corporal John A. Seravalli Playground,638 HUDSON STREET,10014,New York,Manhattan,LP,CITY,36061007700,7700,1,0.15,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,47130,5006,34114,7940,4728,4124,18857,27787,34212,1573,15,3732,12,328,1996,5001,New York City,City of New York
3651000-1062,Jackson Square, ,10014,New York,Manhattan,LP,CITY,36061007700,7700,1,0.15,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,47164,4981,33930,8161,4566,4106,19176,27953,34761,1390,12,3746,12,320,1980,4660,New York City,City of New York
3651000-2320,West 20Th Street Park, ,10011,New York,Manhattan,LP,CITY,36061008700,8700,1,0.15,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,44044,4945,32998,6063,3510,3438,18113,25108,30320,1523,22,5055,7,314,1986,4651,New York City,City of New York
3651000-2031,Ps,80 Underhill Avenue,11238,New York,Brooklyn,LP,CITY,36047020500,20500,2,0.15,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,30153,4937,21486,3689,2399,2772,8832,14049,15895,5829,12,2734,3,297,1965,3237,New York City,City of New York
3651000-0018,Tottenville Shore Park,117 1/2 HOPPING AVENUE, , ,Staten Island,LCA,CITY,36085024800,24800,1,0.15,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,911,2229,519,384,326,544,1255,3273,36,12,104,2,156,74,502,New York City,City of New York
3651000-1662,Challenge Playground, ,11362,New York,Queens,LP,CITY,36081152902,152902,1,0.15,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,7633,1381,4093,2151,850,843,1491,3190,3079,128,0,3469,1,51,150,728,New York City,City of New York
3651000-1161,Vietnam Veterans Plaza, ,10006,New York,Manhattan,LP,CITY,36061000900,900,1,0.16,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,17865,1593,15350,919,783,969,7510,9271,10861,685,7,3599,7,164,924,1599,New York City,City of New York
3651000-1798,Coenties Slip, ,10006,New York,Manhattan,LP,CITY,36061000900,900,1,0.16,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,20335,1912,17419,1003,839,1080,8439,10363,12317,799,8,4096,7,178,1061,1844,New York City,City of New York
3651000-0868,Lieutenant John H. Martinson Playground,54 OSBORNE STREET,10312,New York,Staten Island,LP,CITY,36085015602,15602,1,0.16,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,5015,1115,2758,1145,280,387,1093,1764,4288,14,4,250,0,20,90,342,New York City,City of New York
3651000-1824,Bowling Green, ,10006,New York,Manhattan,LP,CITY,36061000900,1300,1,0.16,2,,X,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,27984,3283,23003,1686,957,1401,11464,13833,16939,975,12,5769,10,231,1447,2559,New York City,City of New York
3651000-1748,The Battery, ,10006,New York,Manhattan,LP,CITY,36061000900,1300,1,0.16,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,24484,2921,19798,1756,858,1286,10131,12278,14941,741,8,5108,10,214,1270,2170,New York City,City of New York
3651000-1137,Crescent Beach Park, , , ,Staten Island,LCA,CITY,36085015602,15603,1,0.16,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,1817,4871,1708,692,628,1756,3078,7713,37,16,390,6,120,114,682,New York City,City of New York
3651000-1875,North 5Th Street Pier And Park, , , ,Brooklyn,LP,CITY,36047055500,2400,3,0.16,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,2762,15721,2090,2128,1823,5864,9813,14863,650,77,2444,7,1700,836,3764,New York City,City of New York
3651000-2188,N. 5Th Street Pier (Extension),184 KENT AVENUE,11249,New York,Brooklyn,LP,CITY,36047055500,2400,3,0.16,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,16149,2351,11904,1860,1224,1011,6045,8310,9879,583,9,1718,2,115,843,2914,New York City,City of New York
3651000-2193,East River State Park, ,11249,New York,Brooklyn,SP,ST,36047055500,55500,1,0.16,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,23181,3051,17581,2520,1745,1502,8807,12105,15197,627,17,2449,5,156,1178,3432,New York City,City of New York
3651000-1125,Christopher Park, ,10014,New York,Manhattan,LP,CITY,36061007100,7100,1,0.17,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,50078,5524,35630,8778,4236,4376,20099,28882,38523,1036,5,3880,8,309,2129,3767,New York City,City of New York
3651000-2204,Nyc Open Space 107, ,10003,New York,Manhattan,LP,CITY,36061005000,5000,1,0.17,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,69607,9038,50005,10503,6299,5684,23850,35889,44731,3205,45,10577,133,596,3199,6920,New York City,City of New York
3651000-0126,St. Vartan Park,613 1 AVENUE,10016,New York,Manhattan,LP,CITY,36061007800,7800,1,0.17,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,55576,4971,41880,8701,5508,5689,20880,32095,34276,2363,25,10960,37,368,2051,5432,New York City,City of New York
3651000-1380,Gaeta Park, ,10314,New York,Staten Island,LP,CITY,36085018901,18901,2,0.17,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,5240,1089,3028,1121,449,498,978,1923,3434,106,1,858,0,21,88,729,New York City,City of New York
3651000-1384,Ingram Woods, ,10314,New York,Staten Island,LCA,CITY,36085018901,18901,2,0.17,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,7997,1721,4560,1709,660,631,1405,2696,4852,261,8,1614,0,61,144,1048,New York City,City of New York
3651000-0360,Yellowstone Park,68-01 YELLOWSTONE BLVD,11375,New York,Queens,LP,CITY,36081071303,71303,3,0.18,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,33398,6269,19756,7377,4045,4362,7167,15595,16521,909,10,9390,1,423,1504,4594,New York City,City of New York
3651000-1223,Sidney Hillman Playground, ,10002,New York,Manhattan,LP,CITY,36061001001,1001,1,0.18,3,,X,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,29901,5522,17260,7012,7080,2426,3758,13394,7800,3103,13,6853,0,206,815,10778,New York City,City of New York
3651000-1574,Eibs Pond Park, ,10304,New York,Staten Island,LCA,CITY,36085004002,4002,3,0.18,2,,,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,14035,4116,8245,1678,2378,801,1470,4659,1168,5654,24,3069,1,89,336,3643,New York City,City of New York
3651000-1368,The High Line, ,10011,New York,Manhattan,LP,CITY,36061007900,7900,1,0.18,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,70543,8635,49896,11949,8283,6795,24381,39520,42391,4137,72,8583,31,490,2927,11687,New York City,City of New York
3651000-2047,P.S. 36R,255 IONIA AVENUE,10312,New York,Staten Island,LP,CITY,36085017005,17005,1,0.18,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,4314,921,2504,888,267,338,960,1578,3455,21,1,267,0,12,85,433,New York City,City of New York
3651000-1457,Ida Court, ,10312,New York,Staten Island,LP,CITY,36085017005,17009,1,0.18,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1897,372,1123,400,109,153,428,699,1515,12,0,109,0,3,40,199,New York City,City of New York
